epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,5447.34,0.74895,0.49847,0.9975,0.8396,0.81944,0.87081,0.52872,1.37008,0.74766,1.54556,0.00056648,0.00056648,0.00056648
183,5477.29,0.74046,0.48633,0.98935,0.75004,0.81944,0.84081,0.50164,1.40864,0.94314,1.58497,0.00055856,0.00055856,0.00055856
184,5507.15,0.7596,0.52512,1.00411,0.86224,0.75,0.83898,0.48965,1.44184,0.87385,1.61684,0.00055064,0.00055064,0.00055064
185,5536.97,0.73085,0.50048,0.99311,0.85511,0.90165,0.91327,0.53898,1.37516,0.77791,1.60576,0.00054272,0.00054272,0.00054272
186,5566.94,0.73737,0.49005,1.00038,0.80278,0.84805,0.88265,0.53603,1.3801,0.76956,1.60556,0.0005348,0.0005348,0.0005348
187,5597.52,0.72301,0.48908,0.99452,0.89565,0.7153,0.84421,0.50071,1.39243,0.87029,1.59197,0.00052688,0.00052688,0.00052688
188,5627.35,0.74121,0.48449,0.99764,0.80403,0.74083,0.84072,0.48424,1.51818,0.93847,1.68895,0.00051896,0.00051896,0.00051896
189,5657.2,0.73582,0.48877,0.99364,0.79588,0.79167,0.85346,0.5031,1.45451,0.95058,1.64098,0.00051104,0.00051104,0.00051104
190,5687.05,0.72301,0.48649,0.99354,0.90366,0.77778,0.87804,0.50154,1.42075,0.84041,1.66799,0.00050312,0.00050312,0.00050312
191,5717.78,0.73229,0.51011,0.99075,0.92906,0.77778,0.86811,0.51673,1.45414,0.74501,1.70432,0.0004952,0.0004952,0.0004952
192,5747.62,0.73164,0.4853,0.9878,0.90302,0.77594,0.87642,0.51795,1.46263,0.81282,1.68222,0.00048728,0.00048728,0.00048728
193,5777.52,0.72143,0.48372,0.98757,0.80404,0.85486,0.87651,0.51324,1.45918,0.8821,1.69383,0.00047936,0.00047936,0.00047936
194,5807.29,0.69488,0.46587,0.97923,0.80451,0.83333,0.86157,0.49739,1.43585,0.88849,1.66242,0.00047144,0.00047144,0.00047144
195,5837.59,0.69188,0.4589,0.97399,0.77926,0.76389,0.84808,0.49104,1.43055,0.89906,1.67171,0.00046352,0.00046352,0.00046352
196,5867.78,0.70377,0.47474,0.98834,0.76619,0.79167,0.80725,0.4896,1.44222,1.03099,1.6612,0.0004556,0.0004556,0.0004556
197,5897.45,0.71008,0.4744,0.96615,0.79986,0.80556,0.83667,0.50626,1.38607,0.82215,1.63022,0.00044768,0.00044768,0.00044768
198,5927.3,0.7103,0.4705,0.98687,0.85214,0.80051,0.87305,0.52242,1.38734,0.866,1.63142,0.00043976,0.00043976,0.00043976
199,5957.37,0.68226,0.46176,0.9676,0.87644,0.78816,0.87801,0.51391,1.42534,0.90592,1.641,0.00043184,0.00043184,0.00043184
200,5987.71,0.69802,0.46331,0.97059,0.80377,0.81944,0.87215,0.50645,1.42909,0.90614,1.65981,0.00042392,0.00042392,0.00042392
201,6017.42,0.68411,0.46852,0.96616,0.86681,0.81356,0.88984,0.52855,1.39643,0.85328,1.62609,0.000416,0.000416,0.000416
202,6047.02,0.6954,0.46517,0.97909,0.91767,0.77412,0.89002,0.53168,1.43622,0.83895,1.62372,0.00040808,0.00040808,0.00040808
203,6076.78,0.68136,0.46048,0.98339,0.90486,0.70833,0.86017,0.5136,1.38197,0.84453,1.61113,0.00040016,0.00040016,0.00040016
204,6107.35,0.69795,0.47638,0.97164,0.90268,0.77296,0.89942,0.52816,1.41321,0.82631,1.64765,0.00039224,0.00039224,0.00039224
205,6137.45,0.69091,0.45943,0.98404,0.91589,0.83333,0.90556,0.52609,1.39996,0.7998,1.64057,0.00038432,0.00038432,0.00038432
206,6167.3,0.67997,0.46674,0.97853,0.8271,0.86375,0.8928,0.52723,1.40175,0.80122,1.64174,0.0003764,0.0003764,0.0003764
207,6196.92,0.69116,0.46381,0.97017,0.81338,0.84747,0.87733,0.52132,1.38906,0.83218,1.62192,0.00036848,0.00036848,0.00036848
208,6227.01,0.67904,0.46382,0.972,0.80911,0.86111,0.87636,0.52508,1.38615,0.8001,1.6197,0.00036056,0.00036056,0.00036056
209,6257.46,0.68094,0.46584,0.96859,0.83645,0.80556,0.88402,0.51887,1.36887,0.78947,1.59102,0.00035264,0.00035264,0.00035264
210,6287.36,0.67242,0.45566,0.96077,0.89394,0.86111,0.88965,0.51651,1.38638,0.78571,1.66449,0.00034472,0.00034472,0.00034472
211,6317.16,0.67978,0.46053,0.96923,0.89663,0.84332,0.89765,0.52963,1.40185,0.75921,1.63953,0.0003368,0.0003368,0.0003368
212,6347.32,0.67647,0.45757,0.96663,0.87008,0.83333,0.90192,0.53451,1.41572,0.78586,1.63364,0.00032888,0.00032888,0.00032888
213,6378,0.6589,0.45602,0.96565,0.90746,0.81721,0.91371,0.53481,1.41224,0.76058,1.64313,0.00032096,0.00032096,0.00032096
214,6408.36,0.66331,0.44738,0.96213,0.88361,0.84354,0.90188,0.54173,1.38738,0.75306,1.63723,0.00031304,0.00031304,0.00031304
215,6438.31,0.65551,0.44215,0.96331,0.93229,0.77778,0.88337,0.52428,1.4242,0.84997,1.64609,0.00030512,0.00030512,0.00030512
216,6468.53,0.66278,0.45448,0.95785,0.88341,0.84722,0.90857,0.53458,1.41271,0.7768,1.65856,0.0002972,0.0002972,0.0002972
217,6499.21,0.6569,0.44423,0.96505,0.89397,0.79167,0.86938,0.52483,1.41636,0.7984,1.67466,0.00028928,0.00028928,0.00028928
218,6529.26,0.64814,0.43941,0.96435,0.84153,0.83333,0.87916,0.52454,1.36231,0.83523,1.63696,0.00028136,0.00028136,0.00028136
219,6559.34,0.65566,0.44806,0.96262,0.84406,0.82699,0.87631,0.5097,1.40126,0.82483,1.66414,0.00027344,0.00027344,0.00027344
220,6589.66,0.67456,0.4555,0.96873,0.86743,0.8179,0.87246,0.52153,1.42729,0.81922,1.69526,0.00026552,0.00026552,0.00026552
221,6619.92,0.63944,0.43436,0.95645,0.91037,0.8464,0.889,0.54892,1.40987,0.7847,1.6455,0.0002576,0.0002576,0.0002576
222,6649.94,0.62647,0.42427,0.93917,0.84703,0.84722,0.8904,0.54133,1.41616,0.80026,1.66364,0.00024968,0.00024968,0.00024968
223,6679.98,0.64381,0.43973,0.9596,0.85843,0.84223,0.87979,0.52315,1.44915,0.7937,1.68224,0.00024176,0.00024176,0.00024176
224,6710.2,0.63141,0.43025,0.95061,0.81159,0.83764,0.88159,0.51324,1.42261,0.81954,1.66168,0.00023384,0.00023384,0.00023384
225,6740.8,0.63301,0.43384,0.95197,0.86784,0.81944,0.89106,0.52406,1.39211,0.79412,1.64615,0.00022592,0.00022592,0.00022592
226,6770.93,0.63505,0.4283,0.95585,0.82223,0.83333,0.87842,0.51141,1.40274,0.85686,1.64793,0.000218,0.000218,0.000218
227,6800.95,0.63525,0.42871,0.95298,0.8517,0.81944,0.88689,0.51857,1.4267,0.82732,1.68514,0.00021008,0.00021008,0.00021008
228,6831.24,0.63267,0.42154,0.94723,0.91216,0.75,0.86861,0.5124,1.41604,0.9001,1.67937,0.00020216,0.00020216,0.00020216
229,6862,0.62781,0.42164,0.94536,0.88175,0.76389,0.86635,0.52294,1.36993,0.86042,1.63047,0.00019424,0.00019424,0.00019424
230,6892.17,0.61871,0.42677,0.94569,0.86464,0.70977,0.85655,0.51672,1.39115,0.84453,1.64813,0.00018632,0.00018632,0.00018632
231,6921.97,0.63391,0.42876,0.95154,0.85875,0.75998,0.8523,0.50383,1.38372,0.90895,1.64821,0.0001784,0.0001784,0.0001784
232,6951.99,0.60979,0.40889,0.94481,0.8634,0.76389,0.87772,0.52454,1.37208,0.85752,1.63679,0.00017048,0.00017048,0.00017048
233,6982.72,0.6305,0.42533,0.95178,0.8292,0.76389,0.83874,0.50706,1.39423,0.89951,1.65288,0.00016256,0.00016256,0.00016256
234,7012.7,0.62302,0.42176,0.95061,0.8697,0.77778,0.85085,0.5156,1.38335,0.86265,1.66142,0.00015464,0.00015464,0.00015464
235,7042.59,0.61271,0.41508,0.94487,0.81328,0.78646,0.84157,0.51623,1.41056,0.88034,1.67996,0.00014672,0.00014672,0.00014672
236,7072.78,0.61529,0.4195,0.9365,0.80502,0.80283,0.84991,0.5248,1.40209,0.84642,1.65262,0.0001388,0.0001388,0.0001388
237,7103,0.61008,0.42752,0.94109,0.76512,0.8144,0.83462,0.50489,1.42645,0.86873,1.67213,0.00013088,0.00013088,0.00013088
