epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1512.95,1.20781,0.85215,1.23803,0.86177,0.72222,0.80635,0.44978,1.56118,0.96308,1.70651,0.00148379,0.00148379,0.00148379
75,1534.06,1.22975,0.85153,1.25966,0.82459,0.76389,0.83263,0.49119,1.5356,1.00235,1.60164,0.00147671,0.00147671,0.00147671
76,1554.28,1.21516,0.84888,1.24894,0.95579,0.73611,0.86672,0.51732,1.46325,0.84989,1.59856,0.00146964,0.00146964,0.00146964
77,1575.44,1.18775,0.82528,1.21003,0.86859,0.70833,0.79323,0.47566,1.57569,1.04311,1.70866,0.00146257,0.00146257,0.00146257
78,1595.51,1.20582,0.82871,1.22793,0.82293,0.81944,0.84468,0.46645,1.53682,0.95802,1.6713,0.0014555,0.0014555,0.0014555
79,1616.96,1.19229,0.84919,1.22385,0.8257,0.76389,0.85217,0.51359,1.45438,0.92992,1.61302,0.00144843,0.00144843,0.00144843
80,1637.11,1.20094,0.81307,1.1992,0.86525,0.7135,0.83027,0.46263,1.4835,0.93718,1.64596,0.00144136,0.00144136,0.00144136
81,1658.76,1.21566,0.84793,1.23609,0.84431,0.67789,0.77519,0.42581,1.48553,1.12566,1.64351,0.00143429,0.00143429,0.00143429
82,1680.19,1.16841,0.82025,1.21635,0.83686,0.78376,0.83009,0.44171,1.52439,0.99553,1.6716,0.00142721,0.00142721,0.00142721
83,1700.12,1.14839,0.78701,1.18601,0.77786,0.76389,0.80216,0.44881,1.56718,1.0301,1.62137,0.00142014,0.00142014,0.00142014
84,1721.75,1.21389,0.82979,1.23964,0.84286,0.81944,0.87946,0.46844,1.56839,0.97847,1.71213,0.00141307,0.00141307,0.00141307
85,1741.96,1.16762,0.79921,1.21372,0.8148,0.79167,0.86838,0.4732,1.52703,0.88594,1.66817,0.001406,0.001406,0.001406
86,1763.54,1.17599,0.79476,1.21501,0.88523,0.74985,0.87116,0.48725,1.52449,0.90825,1.68298,0.00139893,0.00139893,0.00139893
87,1784.09,1.13556,0.78725,1.20086,0.71796,0.76389,0.82188,0.47208,1.55423,1.01049,1.60787,0.00139186,0.00139186,0.00139186
88,1804.99,1.17206,0.80996,1.19857,0.74296,0.75,0.77738,0.4219,1.67322,1.14942,1.86234,0.00138479,0.00138479,0.00138479
89,1826.19,1.16616,0.78824,1.18356,0.83926,0.83333,0.8817,0.48558,1.53979,0.90305,1.6736,0.00137771,0.00137771,0.00137771
90,1846.46,1.15251,0.78317,1.19602,0.86603,0.71828,0.80307,0.48803,1.4473,1.00452,1.61492,0.00137064,0.00137064,0.00137064
91,1867.87,1.11725,0.76492,1.18031,0.80159,0.86111,0.89892,0.4988,1.51166,0.82573,1.64142,0.00136357,0.00136357,0.00136357
92,1887.74,1.14759,0.79159,1.18558,0.78545,0.76389,0.80185,0.4617,1.60841,1.03626,1.71081,0.0013565,0.0013565,0.0013565
93,1909.15,1.11484,0.76873,1.17983,0.8919,0.80222,0.89278,0.5279,1.4835,0.80577,1.66181,0.00134943,0.00134943,0.00134943
94,1929.58,1.13769,0.76247,1.17969,0.88655,0.80556,0.89345,0.51177,1.45758,0.82972,1.63219,0.00134236,0.00134236,0.00134236
95,1950.68,1.11115,0.74547,1.17497,0.84662,0.77778,0.88368,0.5184,1.50562,0.82459,1.67816,0.00133529,0.00133529,0.00133529
96,1972.38,1.14166,0.78981,1.17904,0.88391,0.73611,0.86921,0.49061,1.50263,0.9041,1.63503,0.00132821,0.00132821,0.00132821
97,1992.37,1.08502,0.75653,1.15682,0.9026,0.76389,0.82491,0.49617,1.50708,0.95268,1.68102,0.00132114,0.00132114,0.00132114
98,2013.51,1.09727,0.73387,1.16325,0.88718,0.79167,0.8591,0.50369,1.49965,0.96825,1.64724,0.00131407,0.00131407,0.00131407
99,2033.84,1.12871,0.7696,1.1741,0.8065,0.7526,0.7855,0.43562,1.62508,0.9724,1.89587,0.001307,0.001307,0.001307
100,2055.23,1.12695,0.78282,1.1841,0.84467,0.73611,0.79135,0.45437,1.50926,1.05131,1.71664,0.00129993,0.00129993,0.00129993
101,2075.27,1.09994,0.7504,1.16714,0.91457,0.7435,0.86561,0.4676,1.59489,0.94865,1.71138,0.00129286,0.00129286,0.00129286
102,2096.81,1.08512,0.71381,1.15126,0.85686,0.77778,0.84645,0.46155,1.4729,0.90455,1.63945,0.00128579,0.00128579,0.00128579
103,2117.13,1.1158,0.73287,1.16326,0.85305,0.73611,0.80672,0.46236,1.58622,0.99417,1.72511,0.00127871,0.00127871,0.00127871
104,2137.88,1.0551,0.71834,1.14906,0.76869,0.83084,0.8701,0.47901,1.55711,0.90723,1.71446,0.00127164,0.00127164,0.00127164
105,2159.15,1.08602,0.729,1.16519,0.8477,0.69578,0.8402,0.49031,1.48032,0.94283,1.63543,0.00126457,0.00126457,0.00126457
106,2179.1,1.10367,0.74444,1.16964,0.87312,0.70833,0.82093,0.48552,1.52814,0.99791,1.66993,0.0012575,0.0012575,0.0012575
107,2200.32,1.08158,0.71483,1.1612,0.8624,0.72222,0.84063,0.46682,1.53077,0.88274,1.6648,0.00125043,0.00125043,0.00125043
108,2220.58,1.08847,0.71806,1.15422,0.82915,0.70833,0.79206,0.44818,1.5947,1.04609,1.74964,0.00124336,0.00124336,0.00124336
109,2241.86,1.07633,0.71422,1.15904,0.81384,0.72868,0.81701,0.45805,1.52462,0.97697,1.66202,0.00123629,0.00123629,0.00123629
110,2261.91,1.04028,0.68412,1.13374,0.84632,0.68846,0.83414,0.47198,1.57616,0.93489,1.74929,0.00122921,0.00122921,0.00122921
111,2282.53,1.05409,0.69345,1.12839,0.80539,0.80471,0.85422,0.48642,1.50448,0.88735,1.68699,0.00122214,0.00122214,0.00122214
112,2302.47,1.08045,0.7135,1.14695,0.72667,0.81238,0.81079,0.48813,1.4504,0.86994,1.62747,0.00121507,0.00121507,0.00121507
113,2323.38,1.0562,0.70133,1.13038,0.77847,0.73214,0.80629,0.49272,1.50324,1.02739,1.69283,0.001208,0.001208,0.001208
114,2343.37,1.04134,0.7107,1.13039,0.74897,0.78739,0.7967,0.47844,1.54109,1.00236,1.64962,0.00120093,0.00120093,0.00120093
115,2363.98,1.05911,0.69723,1.1333,0.71172,0.73611,0.79224,0.42691,1.69985,1.12531,1.82476,0.00119386,0.00119386,0.00119386
116,2385.11,1.04075,0.68719,1.1274,0.79315,0.80556,0.83251,0.43757,1.65512,1.02469,1.77741,0.00118679,0.00118679,0.00118679
117,2405.2,1.0316,0.69361,1.12991,0.85243,0.69444,0.78828,0.45919,1.53723,1.05655,1.75071,0.00117971,0.00117971,0.00117971
118,2426.14,1.02675,0.67413,1.12148,0.78987,0.79167,0.81672,0.47637,1.56335,0.9052,1.77823,0.00117264,0.00117264,0.00117264
119,2446.21,1.01709,0.67224,1.11737,0.8097,0.76827,0.82743,0.45286,1.56845,1.07476,1.76018,0.00116557,0.00116557,0.00116557
120,2467.63,1.04434,0.69432,1.14167,0.86849,0.76389,0.82725,0.4792,1.58865,0.89275,1.87541,0.0011585,0.0011585,0.0011585
121,2487.62,0.99758,0.65136,1.1093,0.776,0.73611,0.78874,0.44944,1.59383,0.86054,1.86228,0.00115143,0.00115143,0.00115143
122,2509.22,0.99746,0.67262,1.1088,0.78209,0.76389,0.82457,0.50356,1.44325,1.00437,1.66084,0.00114436,0.00114436,0.00114436
123,2530.03,0.98923,0.6603,1.1126,0.86376,0.79253,0.86756,0.50002,1.52612,0.88277,1.74649,0.00113729,0.00113729,0.00113729
124,2550.78,1.0449,0.68345,1.13241,0.8962,0.73611,0.86833,0.48688,1.4984,0.87452,1.63291,0.00113021,0.00113021,0.00113021
125,2572.08,1.02105,0.68855,1.12147,0.91256,0.625,0.79394,0.4606,1.53821,1.03347,1.63694,0.00112314,0.00112314,0.00112314
126,2592.27,1.00664,0.67202,1.11143,0.81717,0.70833,0.78854,0.44792,1.67252,0.98441,1.9082,0.00111607,0.00111607,0.00111607
127,2613.55,1.01928,0.65198,1.10694,0.78829,0.73611,0.80994,0.46572,1.63581,0.93855,1.91159,0.001109,0.001109,0.001109
128,2633.61,1.00117,0.65664,1.11262,0.80553,0.68056,0.80007,0.46304,1.57148,0.88673,1.76582,0.00110193,0.00110193,0.00110193
129,2654.79,0.9969,0.65596,1.10074,0.83916,0.75,0.84221,0.48762,1.52117,0.92511,1.75194,0.00109486,0.00109486,0.00109486
130,2675,1.01111,0.64347,1.11199,0.79004,0.79167,0.82346,0.47431,1.54475,0.96479,1.7583,0.00108779,0.00108779,0.00108779
131,2695.83,1.00643,0.65443,1.11877,0.80835,0.73611,0.80512,0.44804,1.61977,0.99237,1.81561,0.00108071,0.00108071,0.00108071
132,2717.16,0.99283,0.64484,1.10975,0.79196,0.70833,0.79147,0.48092,1.55553,0.97264,1.7635,0.00107364,0.00107364,0.00107364
133,2737.37,0.99681,0.65494,1.11738,0.81843,0.81392,0.85836,0.4831,1.48568,0.95367,1.70213,0.00106657,0.00106657,0.00106657
134,2758.74,0.98824,0.63941,1.09757,0.88163,0.79167,0.84603,0.50152,1.47917,0.86523,1.67529,0.0010595,0.0010595,0.0010595
135,2779.19,0.99711,0.63419,1.10355,0.76877,0.76389,0.77911,0.45104,1.60665,0.91471,1.85489,0.00105243,0.00105243,0.00105243
136,2800.79,0.99371,0.63991,1.10903,0.77514,0.76608,0.79784,0.46089,1.44576,0.99305,1.64067,0.00104536,0.00104536,0.00104536
137,2821.05,0.99732,0.66244,1.11877,0.82353,0.81944,0.86591,0.50308,1.42149,0.85318,1.63007,0.00103829,0.00103829,0.00103829
138,2842.13,0.98577,0.63843,1.11218,0.77053,0.75,0.82486,0.49045,1.44444,0.96341,1.62542,0.00103121,0.00103121,0.00103121
139,2863.39,0.96083,0.63702,1.09312,0.73031,0.79167,0.81768,0.48281,1.54309,0.97387,1.74532,0.00102414,0.00102414,0.00102414
140,2883.33,0.96919,0.63581,1.09884,0.84241,0.66823,0.81284,0.46517,1.54166,0.91859,1.84407,0.00101707,0.00101707,0.00101707
141,2904.29,0.98783,0.63582,1.10205,0.82448,0.71769,0.82329,0.46712,1.54454,1.06366,1.79202,0.00101,0.00101,0.00101
142,2924.68,0.97916,0.62533,1.10758,0.69752,0.84722,0.82726,0.46625,1.47797,1.01325,1.64579,0.00100293,0.00100293,0.00100293
143,2945.9,0.9672,0.63718,1.10353,0.82912,0.83333,0.86989,0.48562,1.48253,0.87396,1.75972,0.000995857,0.000995857,0.000995857
144,2965.88,0.94885,0.62595,1.07548,0.77452,0.80556,0.83218,0.47919,1.51427,0.96348,1.74058,0.000988786,0.000988786,0.000988786
145,2987.01,0.93694,0.623,1.07871,0.87537,0.70833,0.84754,0.47692,1.53238,0.96738,1.78495,0.000981714,0.000981714,0.000981714
146,3007.37,0.95998,0.62104,1.09465,0.8248,0.76389,0.81898,0.47581,1.49835,1.01368,1.74345,0.000974643,0.000974643,0.000974643
147,3028.19,0.9423,0.62833,1.08332,0.76882,0.73907,0.83307,0.48583,1.41221,0.94068,1.64116,0.000967571,0.000967571,0.000967571
148,3049.26,0.93794,0.6119,1.08022,0.77794,0.72992,0.81493,0.48848,1.44087,1.03792,1.67435,0.0009605,0.0009605,0.0009605
149,3069.38,0.94273,0.62132,1.08161,0.90885,0.72222,0.83746,0.47566,1.54871,0.91944,1.80208,0.000953429,0.000953429,0.000953429
150,3090.19,0.94221,0.61138,1.0801,0.76427,0.76554,0.81226,0.496,1.46798,1.10416,1.65283,0.000946357,0.000946357,0.000946357
151,3110.17,0.94589,0.60421,1.09048,0.74383,0.76389,0.81017,0.46606,1.51542,1.03253,1.73413,0.000939286,0.000939286,0.000939286
152,3131.07,0.92345,0.60282,1.06681,0.84636,0.70833,0.81798,0.45207,1.56252,1.14689,1.74092,0.000932214,0.000932214,0.000932214
153,3150.73,0.93649,0.60544,1.07191,0.8153,0.76389,0.83996,0.4903,1.51649,1.09733,1.75622,0.000925143,0.000925143,0.000925143
154,3171.75,0.92473,0.60862,1.07704,0.75924,0.79167,0.81051,0.45805,1.62486,1.05136,1.81474,0.000918071,0.000918071,0.000918071
155,3191.65,0.93608,0.60975,1.09166,0.85137,0.79564,0.85397,0.50354,1.44692,0.99486,1.68841,0.000911,0.000911,0.000911
156,3212.69,0.89262,0.58878,1.05988,0.88873,0.79167,0.87386,0.51304,1.37669,0.90378,1.62399,0.000903929,0.000903929,0.000903929
157,3232.85,0.91118,0.58857,1.06231,0.87869,0.72222,0.84138,0.50212,1.46302,1.04702,1.7224,0.000896857,0.000896857,0.000896857
158,3253.77,0.90736,0.59236,1.07695,0.85033,0.78912,0.85732,0.50406,1.42541,0.88082,1.67102,0.000889786,0.000889786,0.000889786
159,3274.8,0.86666,0.57349,1.0598,0.81419,0.77778,0.84044,0.4635,1.51593,1.02528,1.74587,0.000882714,0.000882714,0.000882714
160,3294.96,0.89696,0.57809,1.05893,0.69673,0.79776,0.79439,0.45862,1.50788,1.02867,1.75902,0.000875643,0.000875643,0.000875643
161,3316.21,0.90626,0.58819,1.07978,0.84642,0.70833,0.81512,0.48726,1.45396,0.97788,1.70227,0.000868571,0.000868571,0.000868571
162,3336.24,0.89311,0.57653,1.04809,0.80186,0.73611,0.80457,0.49468,1.43579,0.95528,1.65017,0.0008615,0.0008615,0.0008615
163,3357.55,0.90567,0.57986,1.06142,0.87556,0.69444,0.83278,0.48448,1.47012,0.98286,1.62949,0.000854429,0.000854429,0.000854429
164,3377.54,0.89748,0.57526,1.05228,0.85,0.78708,0.84512,0.4727,1.5528,0.96066,1.76653,0.000847357,0.000847357,0.000847357
165,3398.59,0.91912,0.58259,1.06977,0.82052,0.70833,0.79549,0.46825,1.62601,0.97594,1.82476,0.000840286,0.000840286,0.000840286
166,3418.72,0.88496,0.5856,1.05794,0.89454,0.70686,0.82525,0.47751,1.65863,0.92579,1.8718,0.000833214,0.000833214,0.000833214
167,3439.97,0.90404,0.58984,1.051,0.84485,0.80556,0.87856,0.49138,1.52615,0.87532,1.70728,0.000826143,0.000826143,0.000826143
